cliente_id,codigo_unico_cliente,nombre,email,telefono,tipo_identificacion,identificacion,segmento,provincia,ciudad,fecha_registro,score_crediticio,periodo,fecha_proceso,fecha_ingesta
1243,CUS-00244,AMELIA FIGUEROA,josefinamelgar@gmail.com,015-577-8817,CÉDULA,4700329120,PYME,Guayas,Manta,2022-01-15,315,202602,2026-02-21,2026-02-21 19:17:59.877054
1244,CUS-00245,PAULINA CÉSAR LOERA QUEZADA,qcarrera@hotmail.com,1-884-795-1371x16241,CÉDULA,0547137503,PYME,Loja,Quito,2022-07-20,657,202602,2026-02-21,2026-02-21 19:17:59.877054
1245,CUS-00246,CARLOS ANAYA,osuarez@yahoo.com,02412723804,RUC,0147723959001,RETAIL,Pichincha,Cuenca,2022-09-09,462,202602,2026-02-21,2026-02-21 19:17:59.877054
1246,CUS-00247,DR. CRISTOBAL MÁRQUEZ,lorosco@gmail.com,(827)567-0431x038,CÉDULA,2154949494,PYME,Guayas,Quito,2025-07-26,909,202602,2026-02-21,2026-02-21 19:17:59.877054
1247,CUS-00248,SR(A). PEDRO PANTOJA,jesus79@gmail.com,569-557-9887x74924,PASAPORTE,P26531803,CORPORATIVO,Guayas,Manta,2025-03-24,967,202602,2026-02-21,2026-02-21 19:17:59.877054
1248,CUS-00249,ESPARTACO CARRERA RIOJAS,sessa91@hotmail.com,(437)540-2547,PASAPORTE,P05344801,WEALTH,Manabí,Cuenca,2024-07-29,813,202602,2026-02-21,2026-02-21 19:17:59.877054
1249,CUS-00250,VICENTE CORRALES SAMANIEGO,humbertocarvajal@gmail.com,(928)422-2231,RUC,5462291290001,WEALTH,Loja,Cuenca,2022-01-29,649,202602,2026-02-21,2026-02-21 19:17:59.877054
1250,CUS-00251,NANCY GEORGINA PELAYO ROSAS,camilo25@hotmail.com,+59(2)7452380552,CÉDULA,4463207213,PYME,Loja,Guayaquil,2021-11-09,980,202602,2026-02-21,2026-02-21 19:17:59.877054
1251,CUS-00252,FEDERICO REYES,nayelioquendo@yahoo.com,782.841.0672,CÉDULA,2021758792,RETAIL,Guayas,Quito,2023-04-10,763,202602,2026-02-21,2026-02-21 19:17:59.877054
1252,CUS-00253,DR. JUAN CARLOS ESPINO,reneolivera@yahoo.com,1-520-885-4749x297,RUC,4647404352001,RETAIL,Pichincha,Manta,2023-06-01,674,202602,2026-02-21,2026-02-21 19:17:59.877054
1253,CUS-00254,ING. CELIA BARRIOS,micaelaterrazas@hotmail.com,1-170-281-4069,CÉDULA,4155456407,CORPORATIVO,Pichincha,Manta,2024-05-13,391,202602,2026-02-21,2026-02-21 19:17:59.877054
1254,CUS-00255,LINDA JACINTO SARABIA JARAMILLO,pilarde-la-cruz@yahoo.com,751.509.3983,CÉDULA,3895022935,RETAIL,Pichincha,Cuenca,2023-02-25,480,202602,2026-02-21,2026-02-21 19:17:59.877054
1255,CUS-00256,GUILLERMINA LUGO VILLAGÓMEZ,clara25@yahoo.com,301-871-8637,CÉDULA,6935076821,RETAIL,Loja,Guayaquil,2024-10-05,600,202602,2026-02-21,2026-02-21 19:17:59.877054
1256,CUS-00257,LIC. CONCHITA RAMÓN,munozabril@yahoo.com,1-998-056-2656,RUC,0241236287001,CORPORATIVO,Manabí,Cuenca,2021-10-28,959,202602,2026-02-21,2026-02-21 19:17:59.877054
1257,CUS-00258,LIC. JAIME MERCADO,eloisaolivo@hotmail.com,045.547.8137,CÉDULA,3000072524,PYME,Guayas,Cuenca,2024-11-22,488,202602,2026-02-21,2026-02-21 19:17:59.877054
1258,CUS-00259,ING. JOSÉ MARÍA RESÉNDEZ,rparedes@yahoo.com,674.266.2991x23478,CÉDULA,6155259941,WEALTH,Azuay,Cuenca,2021-03-13,613,202602,2026-02-21,2026-02-21 19:17:59.877054
1259,CUS-00260,ELENA EVELIO VÁZQUEZ OLIVERA,fquiroz@gmail.com,1-196-106-4628,CÉDULA,8727822179,CORPORATIVO,Manabí,Cuenca,2021-08-21,792,202602,2026-02-21,2026-02-21 19:17:59.877054
1260,CUS-00261,LILIA ALVARO MATÍAS,vallejoalta-gracia@gmail.com,1-923-264-8704x947,CÉDULA,0766203840,PYME,Azuay,Manta,2023-01-22,427,202602,2026-02-21,2026-02-21 19:17:59.877054
1261,CUS-00262,JUANA OLVERA,alonso43@hotmail.com,(730)024-4714x6273,PASAPORTE,P47748032,CORPORATIVO,Manabí,Manta,2021-09-09,818,202602,2026-02-21,2026-02-21 19:17:59.877054
1262,CUS-00263,MIGUEL ÁNGEL ALEJANDRO CASTRO,dario79@hotmail.com,+14(7)1959796471,CÉDULA,1768135272,PYME,Pichincha,Cuenca,2021-03-16,725,202602,2026-02-21,2026-02-21 19:17:59.877054
1263,CUS-00264,ING. ISABEL CAMARILLO,gulloa@gmail.com,890.429.0257,CÉDULA,1251706195,CORPORATIVO,Loja,Cuenca,2025-04-17,858,202602,2026-02-21,2026-02-21 19:17:59.877054
1264,CUS-00265,BENITO SOTELO,jassopamela@yahoo.com,1-252-045-6504x48183,RUC,1197162767001,PYME,Azuay,Guayaquil,2025-10-24,864,202602,2026-02-21,2026-02-21 19:17:59.877054
1265,CUS-00266,ADELA COLÓN,quintanapatricio@gmail.com,219-285-5445x18952,CÉDULA,6564600844,CORPORATIVO,Manabí,Cuenca,2021-10-19,486,202602,2026-02-21,2026-02-21 19:17:59.877054
1266,CUS-00267,VANESA CORREA,vcanales@hotmail.com,+28(4)5765213283,CÉDULA,2428850669,PYME,Loja,Manta,2024-12-28,849,202602,2026-02-21,2026-02-21 19:17:59.877054
1267,CUS-00268,MARIANO JAIMES MIRELES,hectorapodaca@yahoo.com,1-898-881-6711,CÉDULA,9375331134,CORPORATIVO,Azuay,Quito,2022-06-24,752,202602,2026-02-21,2026-02-21 19:17:59.877054
1268,CUS-00269,LIC. VIOLETA BLANCO,jaqueline17@gmail.com,075-452-7985,CÉDULA,7536716117,WEALTH,Guayas,Manta,2025-10-31,770,202602,2026-02-21,2026-02-21 19:17:59.877054
1269,CUS-00270,ZEFERINO OSWALDO OLIVARES MATEO,enriquevillalobos@hotmail.com,(401)322-3423,CÉDULA,1808099155,WEALTH,Manabí,Guayaquil,2024-02-20,864,202602,2026-02-21,2026-02-21 19:17:59.877054
1270,CUS-00271,PATRICIA ARANDA,santiago62@hotmail.com,161-107-6031,RUC,0671785488001,RETAIL,Guayas,Manta,2025-02-06,523,202602,2026-02-21,2026-02-21 19:17:59.877054
1271,CUS-00272,SR(A). EUGENIO LOERA,emilianofonseca@gmail.com,+89(0)7140140119,RUC,0281331220001,PYME,Pichincha,Quito,2021-03-09,453,202602,2026-02-21,2026-02-21 19:17:59.877054
1272,CUS-00273,AURORA MANUEL CALVILLO,oscar49@hotmail.com,1-932-501-2495,RUC,5724096908001,CORPORATIVO,Guayas,Cuenca,2025-02-05,859,202602,2026-02-21,2026-02-21 19:17:59.877054
1273,CUS-00274,MARÍA DE LA CRÚZ LUNA,ireneloya@yahoo.com,289.389.1190,RUC,7696444070001,PYME,Guayas,Quito,2023-11-07,650,202602,2026-02-21,2026-02-21 19:17:59.877054
1274,CUS-00275,AMALIA MELÉNDEZ BADILLO,noelia12@yahoo.com,334-280-1387x5927,CÉDULA,3884322490,WEALTH,Manabí,Cuenca,2025-03-25,446,202602,2026-02-21,2026-02-21 19:17:59.877054
1275,CUS-00276,JORGE JOSÉ LUIS PRADO CONCEPCIÓN,lebronvanesa@gmail.com,(125)663-8361x51718,CÉDULA,4568212868,PYME,Pichincha,Cuenca,2025-05-27,875,202602,2026-02-21,2026-02-21 19:17:59.877054
1276,CUS-00277,OLGA LILIA VALLES,felixconcepcion@hotmail.com,754-801-5716,CÉDULA,1431885575,CORPORATIVO,Guayas,Manta,2021-07-25,648,202602,2026-02-21,2026-02-21 19:17:59.877054
1277,CUS-00278,DAVID DELIA BERRÍOS,fernando67@gmail.com,(794)738-6463,CÉDULA,0361877631,PYME,Loja,Manta,2021-11-01,481,202602,2026-02-21,2026-02-21 19:17:59.877054
1278,CUS-00279,LIC. SILVANO GUAJARDO,soledad66@yahoo.com,07520716781,CÉDULA,2547550342,CORPORATIVO,Azuay,Manta,2024-12-08,936,202602,2026-02-21,2026-02-21 19:17:59.877054
1279,CUS-00280,RODOLFO COLLAZO,cabankarina@hotmail.com,02669121535,CÉDULA,8055944945,WEALTH,Guayas,Guayaquil,2025-08-08,478,202602,2026-02-21,2026-02-21 19:17:59.877054
1280,CUS-00281,MARÍA TERESA TEODORO HERNÁNDEZ,jose-carlos77@yahoo.com,1-961-367-4994,RUC,7150392825001,WEALTH,Pichincha,Manta,2025-03-20,338,202602,2026-02-21,2026-02-21 19:17:59.877054
1281,CUS-00282,FLORENCIA AGUIRRE,cabanmaria-jose@hotmail.com,657-967-8427x11477,CÉDULA,0537839950,WEALTH,Guayas,Guayaquil,2022-09-04,302,202602,2026-02-21,2026-02-21 19:17:59.877054
1282,CUS-00283,GRACIELA TREVIÑO,andrea86@gmail.com,201.017.0269,CÉDULA,3607954981,RETAIL,Azuay,Manta,2023-07-14,363,202602,2026-02-21,2026-02-21 19:17:59.877054
1283,CUS-00284,ANTONIA MARGARITA MONTAÑO,fgalarza@yahoo.com,(524)991-1877x34778,CÉDULA,4564806963,WEALTH,Pichincha,Cuenca,2022-05-11,328,202602,2026-02-21,2026-02-21 19:17:59.877054
1284,CUS-00285,MTRO. TIMOTEO PINEDA,gloria58@hotmail.com,858-800-6167,CÉDULA,8436328706,PYME,Manabí,Guayaquil,2023-11-10,671,202602,2026-02-21,2026-02-21 19:17:59.877054
1285,CUS-00286,MARÍA EUGENIA HERMELINDA FARÍAS OLIVO,raulrubio@yahoo.com,1-677-002-8427,CÉDULA,8775372811,RETAIL,Pichincha,Quito,2022-06-23,822,202602,2026-02-21,2026-02-21 19:17:59.877054
1286,CUS-00287,BERNABÉ GRANADO,arredondoberta@hotmail.com,(246)719-7889x778,CÉDULA,6939786473,WEALTH,Manabí,Guayaquil,2023-11-10,396,202602,2026-02-21,2026-02-21 19:17:59.877054
1287,CUS-00288,REINA MUÑOZ,haleman@gmail.com,(806)479-6954,CÉDULA,1580969898,PYME,Pichincha,Guayaquil,2021-03-30,741,202602,2026-02-21,2026-02-21 19:17:59.877054
1288,CUS-00289,MTRO. GUSTAVO ALONZO,areyes@yahoo.com,1-009-025-5905,CÉDULA,9247730035,PYME,Azuay,Quito,2021-05-12,502,202602,2026-02-21,2026-02-21 19:17:59.877054
1289,CUS-00290,GERARDO AGUILERA,cesarmadrid@gmail.com,165-565-0333x491,CÉDULA,7588190143,PYME,Azuay,Guayaquil,2023-11-12,710,202602,2026-02-21,2026-02-21 19:17:59.877054
1290,CUS-00291,SR(A). SAMUEL SALGADO,aurelio54@gmail.com,1-141-520-8507x69864,CÉDULA,3875015194,CORPORATIVO,Pichincha,Cuenca,2021-08-26,320,202602,2026-02-21,2026-02-21 19:17:59.877054
1291,CUS-00292,ESTELA SAMUEL MORA GAONA,wendolin20@yahoo.com,+79(0)5696591713,CÉDULA,4555192570,RETAIL,Guayas,Manta,2025-07-28,850,202602,2026-02-21,2026-02-21 19:17:59.877054
1292,CUS-00293,SILVANO FIDEL CHAPA,eugenia61@hotmail.com,1-785-294-5637,RUC,0158327984001,PYME,Azuay,Quito,2023-03-20,401,202602,2026-02-21,2026-02-21 19:17:59.877054
1293,CUS-00294,SOLEDAD ARENAS MARES,abreuernesto@yahoo.com,183-440-4963x91919,CÉDULA,8126655195,CORPORATIVO,Manabí,Manta,2021-02-22,345,202602,2026-02-21,2026-02-21 19:17:59.877054
1294,CUS-00295,ALDO VENEGAS,centenorosalia@gmail.com,1-419-876-3514,CÉDULA,3210411679,WEALTH,Manabí,Cuenca,2022-04-05,365,202602,2026-02-21,2026-02-21 19:17:59.877054
1295,CUS-00296,CÉSAR AURORA LUCERO MENA,aaguirre@hotmail.com,468-536-6498x7820,CÉDULA,7306037155,PYME,Loja,Quito,2022-04-10,902,202602,2026-02-21,2026-02-21 19:17:59.877054
1296,CUS-00297,DELIA FERNÁNDEZ,carla62@yahoo.com,829-737-4896x90835,CÉDULA,8493494797,CORPORATIVO,Manabí,Manta,2023-01-25,463,202602,2026-02-21,2026-02-21 19:17:59.877054
1297,CUS-00298,PAOLA JOSEFINA TAMEZ,gironjuan-carlos@gmail.com,1-232-466-5136x442,CÉDULA,1675482938,PYME,Loja,Manta,2022-11-27,410,202602,2026-02-21,2026-02-21 19:17:59.877054
1298,CUS-00299,MTRO. DANIEL HINOJOSA,candelariahumberto@yahoo.com,936-312-3034,CÉDULA,5761208602,RETAIL,Pichincha,Cuenca,2022-07-29,637,202602,2026-02-21,2026-02-21 19:17:59.877054
1299,CUS-00300,GUSTAVO MIRELES,citlali62@hotmail.com,1-786-603-2420x448,CÉDULA,3342206901,RETAIL,Pichincha,Manta,2025-09-30,422,202602,2026-02-21,2026-02-21 19:17:59.877054
1300,CUS-00301,MAYTE BENÍTEZ CISNEROS,angelatamez@hotmail.com,(070)015-9416,CÉDULA,3341301099,WEALTH,Pichincha,Cuenca,2024-07-24,746,202602,2026-02-21,2026-02-21 19:17:59.877054
1301,CUS-00302,ZOÉ ZEFERINO OSORIO,de-andamarcos@yahoo.com,162.319.8189,CÉDULA,3369884900,PYME,Guayas,Guayaquil,2024-07-28,910,202602,2026-02-21,2026-02-21 19:17:59.877054
1302,CUS-00303,MTRO. AURORA ORTEGA,soledadcoronado@yahoo.com,471-391-5596x3632,CÉDULA,5178347242,CORPORATIVO,Guayas,Cuenca,2024-09-18,590,202602,2026-02-21,2026-02-21 19:17:59.877054
1303,CUS-00304,GABINO TERÁN CASTAÑEDA,fgamboa@gmail.com,02347649078,CÉDULA,9226669744,WEALTH,Loja,Guayaquil,2025-08-25,970,202602,2026-02-21,2026-02-21 19:17:59.877054
1304,CUS-00305,JOSÉ CARLOS IGLESIAS,carlotavillalpando@hotmail.com,158.673.4257,CÉDULA,3693137826,PYME,Manabí,Quito,2023-08-07,711,202602,2026-02-21,2026-02-21 19:17:59.877054
1305,CUS-00306,LIC. TEODORO NIETO,bmontoya@yahoo.com,1-540-900-3486x45183,PASAPORTE,P83924027,WEALTH,Manabí,Manta,2026-02-04,914,202602,2026-02-21,2026-02-21 19:17:59.877054
1306,CUS-00307,ZEFERINO GONZÁLEZ RODRÍGUEZ,fernandolebron@hotmail.com,1-606-441-3432x756,CÉDULA,7317793218,CORPORATIVO,Pichincha,Cuenca,2022-04-06,580,202602,2026-02-21,2026-02-21 19:17:59.877054
1307,CUS-00308,SILVANO VALENTÍN MENCHACA,guzmanperla@hotmail.com,+41(7)7656124815,CÉDULA,0647364488,WEALTH,Azuay,Cuenca,2025-12-03,342,202602,2026-02-21,2026-02-21 19:17:59.877054
1308,CUS-00309,DR. VICENTE BARAJAS,aldonza43@hotmail.com,(985)700-2720x634,CÉDULA,8554897665,WEALTH,Guayas,Manta,2022-07-19,785,202602,2026-02-21,2026-02-21 19:17:59.877054
1309,CUS-00310,HERMELINDA PAREDES,julio-cesarlucero@hotmail.com,1-911-238-2965,CÉDULA,4322535238,WEALTH,Guayas,Manta,2021-07-09,895,202602,2026-02-21,2026-02-21 19:17:59.877054
1310,CUS-00311,CLARA ARMENTA ARCHULETA,grijalvamiguel-angel@yahoo.com,1-724-295-4316x526,CÉDULA,4691482853,PYME,Pichincha,Quito,2022-10-22,350,202602,2026-02-21,2026-02-21 19:17:59.877054
1311,CUS-00312,MIGUEL CAMILO CALDERÓN GOLLUM,guajardomodesto@hotmail.com,930-089-3173x420,CÉDULA,6754547069,CORPORATIVO,Guayas,Quito,2022-12-10,509,202602,2026-02-21,2026-02-21 19:17:59.877054
1312,CUS-00313,DR. JULIA RENDÓN,suarezadan@yahoo.com,969-421-5291x086,CÉDULA,9180958033,RETAIL,Pichincha,Cuenca,2025-10-06,425,202602,2026-02-21,2026-02-21 19:17:59.877054
1313,CUS-00314,YURIDIA PAOLA PEREA VILLAGÓMEZ,cesar69@yahoo.com,1-713-334-4762x639,PASAPORTE,P84450082,PYME,Loja,Quito,2021-07-24,791,202602,2026-02-21,2026-02-21 19:17:59.877054
1314,CUS-00315,LINDA VANESA CAMACHO,patricio27@gmail.com,1-436-262-0443,RUC,3087176506001,RETAIL,Manabí,Guayaquil,2021-05-10,808,202602,2026-02-21,2026-02-21 19:17:59.877054
1315,CUS-00316,SERGIO PANTOJA,villagomezangel@gmail.com,735.971.0725x6366,CÉDULA,9680188553,RETAIL,Azuay,Quito,2021-11-23,880,202602,2026-02-21,2026-02-21 19:17:59.877054
1316,CUS-00317,ALONSO JOSÉ EDUARDO GAMBOA QUIROZ,esmeralda00@yahoo.com,941.180.0537x59900,CÉDULA,3420060029,PYME,Manabí,Quito,2023-04-14,557,202602,2026-02-21,2026-02-21 19:17:59.877054
1317,CUS-00318,EUGENIO NARANJO,soledad86@yahoo.com,896-465-2809,CÉDULA,3310232790,PYME,Manabí,Cuenca,2022-10-24,487,202602,2026-02-21,2026-02-21 19:17:59.877054
1318,CUS-00319,JOSÉ CARLOS TOVAR MUÑOZ,oborrego@hotmail.com,(428)757-2158,CÉDULA,1637258007,CORPORATIVO,Loja,Guayaquil,2022-01-17,529,202602,2026-02-21,2026-02-21 19:17:59.877054
1319,CUS-00320,LEONEL LEAL ESPINAL,germanbotello@yahoo.com,(241)502-7456x449,CÉDULA,2404572298,CORPORATIVO,Guayas,Quito,2023-04-07,488,202602,2026-02-21,2026-02-21 19:17:59.877054
1320,CUS-00321,MARÍA ELENA BUSTOS GALINDO,seguraemilia@gmail.com,856-257-2870,CÉDULA,3361752847,WEALTH,Azuay,Guayaquil,2025-08-09,714,202602,2026-02-21,2026-02-21 19:17:59.877054
1321,CUS-00322,SR(A). AMADOR MERINO,julio-cesar91@yahoo.com,1-203-207-4276,CÉDULA,6762162213,RETAIL,Guayas,Guayaquil,2024-07-29,309,202602,2026-02-21,2026-02-21 19:17:59.877054
1322,CUS-00323,CARMEN RAÚL FLÓREZ,dgriego@gmail.com,07075877712,CÉDULA,7004405048,CORPORATIVO,Manabí,Guayaquil,2024-04-06,413,202602,2026-02-21,2026-02-21 19:17:59.877054
1323,CUS-00324,PERLA FRANCO VILLA,puentecamilo@yahoo.com,05134228499,CÉDULA,4570182541,WEALTH,Pichincha,Manta,2022-07-29,375,202602,2026-02-21,2026-02-21 19:17:59.877054
1324,CUS-00325,EUGENIA ISAAC CORDERO,maresyeni@hotmail.com,1-908-926-1371,PASAPORTE,P63035666,CORPORATIVO,Manabí,Manta,2025-07-08,975,202602,2026-02-21,2026-02-21 19:17:59.877054
1325,CUS-00326,SR(A). GERÓNIMO COLUNGA,carlaalcala@hotmail.com,1-041-659-1520,CÉDULA,2573719887,PYME,Guayas,Manta,2022-06-30,801,202602,2026-02-21,2026-02-21 19:17:59.877054
1326,CUS-00327,PAOLA FIDEL DELGADO,adalbertodavila@yahoo.com,07774905097,CÉDULA,9901594841,CORPORATIVO,Manabí,Manta,2023-08-21,384,202602,2026-02-21,2026-02-21 19:17:59.877054
1327,CUS-00328,VIRGINIA ALVAREZ CEJA,octavio84@gmail.com,1-923-045-0189,CÉDULA,9380062918,RETAIL,Pichincha,Cuenca,2022-12-26,348,202602,2026-02-21,2026-02-21 19:17:59.877054
1328,CUS-00329,JORGE GRANADOS VILLALOBOS,carmen41@gmail.com,164-236-1032x664,CÉDULA,2179559665,CORPORATIVO,Loja,Quito,2022-06-19,794,202602,2026-02-21,2026-02-21 19:17:59.877054
1329,CUS-00330,ADRIANA DELIA JAIMES ÁVILA,luis-miguel48@gmail.com,214-764-9251x58377,CÉDULA,3853232141,RETAIL,Guayas,Manta,2025-09-04,988,202602,2026-02-21,2026-02-21 19:17:59.877054
1330,CUS-00331,LUCÍA OLIVIA CARRERA,reynaldo17@yahoo.com,749-961-6592x661,CÉDULA,5259805831,PYME,Manabí,Cuenca,2025-02-18,686,202602,2026-02-21,2026-02-21 19:17:59.877054
1331,CUS-00332,MARTÍN RANGEL NÁJERA,anabel79@gmail.com,+85(7)3278814761,CÉDULA,3029894524,RETAIL,Guayas,Quito,2025-01-31,688,202602,2026-02-21,2026-02-21 19:17:59.877054
1332,CUS-00333,ING. BIANCA RAZO,cristina41@hotmail.com,422.438.6490x810,CÉDULA,7531800360,CORPORATIVO,Loja,Manta,2025-06-13,517,202602,2026-02-21,2026-02-21 19:17:59.877054
1333,CUS-00334,DR. SESSA ARMAS,gilnancy@gmail.com,186-617-9454x9180,CÉDULA,8320938955,WEALTH,Manabí,Quito,2026-01-11,645,202602,2026-02-21,2026-02-21 19:17:59.877054
1334,CUS-00335,MTRO. MARÍA JOSÉ ANGULO,alcalafelipe@gmail.com,07226016459,CÉDULA,0915123483,PYME,Manabí,Manta,2025-01-11,529,202602,2026-02-21,2026-02-21 19:17:59.877054
1335,CUS-00336,MAURO PADILLA POLANCO,ynarvaez@gmail.com,779.452.3219x41680,CÉDULA,8927088913,CORPORATIVO,Guayas,Cuenca,2021-11-14,554,202602,2026-02-21,2026-02-21 19:17:59.877054
1336,CUS-00337,MITZY QUIROZ BENAVIDES,alejandrouribe@hotmail.com,+61(0)2776974995,RUC,7604630841001,PYME,Guayas,Guayaquil,2021-11-16,535,202602,2026-02-21,2026-02-21 19:17:59.877054
1337,CUS-00338,INÉS ZÚÑIGA CORDERO,ugarrido@gmail.com,1-641-220-3103x03723,CÉDULA,7129016915,PYME,Pichincha,Guayaquil,2023-05-17,325,202602,2026-02-21,2026-02-21 19:17:59.877054
1338,CUS-00339,CARMEN LAUREANO VIGIL,rmaya@gmail.com,(831)472-7601x227,CÉDULA,2372950677,CORPORATIVO,Loja,Quito,2025-02-14,883,202602,2026-02-21,2026-02-21 19:17:59.877054
1339,CUS-00340,MTRO. JUANA ZAMBRANO,carla80@gmail.com,707.933.4960x501,CÉDULA,2908586005,CORPORATIVO,Pichincha,Cuenca,2026-01-08,560,202602,2026-02-21,2026-02-21 19:17:59.877054
1340,CUS-00341,MTRO. MARÍA ELENA SANTIAGO,noemiarredondo@yahoo.com,667-998-4076x78997,CÉDULA,4817419597,WEALTH,Manabí,Guayaquil,2025-03-19,570,202602,2026-02-21,2026-02-21 19:17:59.877054
1341,CUS-00342,LIC. BERTA CARRERO,riveroguillermina@yahoo.com,080.695.8146,CÉDULA,3141159835,PYME,Guayas,Manta,2021-09-14,422,202602,2026-02-21,2026-02-21 19:17:59.877054
1342,CUS-00343,DR. LUIS MANUEL RAZO,asuncion87@gmail.com,179.576.0243x757,CÉDULA,6573062518,PYME,Manabí,Guayaquil,2023-04-11,955,202602,2026-02-21,2026-02-21 19:17:59.877054
1343,CUS-00344,LILIANA IVONNE RENDÓN,elvira49@yahoo.com,839.597.2466,CÉDULA,0554409416,CORPORATIVO,Manabí,Quito,2024-10-09,556,202602,2026-02-21,2026-02-21 19:17:59.877054
1344,CUS-00345,LINDA CADENA,marisolnegrete@hotmail.com,(572)934-1722x32971,CÉDULA,2322340379,RETAIL,Azuay,Quito,2021-11-11,955,202602,2026-02-21,2026-02-21 19:17:59.877054
1345,CUS-00346,LUIS HUMBERTO HERRERA NORIEGA,uestevez@hotmail.com,(743)380-0545x228,CÉDULA,6849378664,CORPORATIVO,Azuay,Cuenca,2022-10-03,720,202602,2026-02-21,2026-02-21 19:17:59.877054
1346,CUS-00347,MARIO ÁNGEL BUSTOS,cornelioaguayo@yahoo.com,+15(6)1931837455,CÉDULA,3909960048,PYME,Manabí,Quito,2021-10-11,558,202602,2026-02-21,2026-02-21 19:17:59.877054
1347,CUS-00348,AURELIO PRECIADO CALDERA,gonzalespatricia@yahoo.com,+84(2)8910771199,CÉDULA,5226585496,CORPORATIVO,Guayas,Guayaquil,2024-12-23,346,202602,2026-02-21,2026-02-21 19:17:59.877054
1348,CUS-00349,CATALINA PILAR BALDERAS VILLA,mezaabel@hotmail.com,08081213524,CÉDULA,0628584636,WEALTH,Manabí,Guayaquil,2022-11-26,824,202602,2026-02-21,2026-02-21 19:17:59.877054
1349,CUS-00350,ING. ISAAC CASILLAS,gmaldonado@gmail.com,1-787-125-5213x76037,CÉDULA,0674145155,RETAIL,Azuay,Guayaquil,2023-08-11,507,202602,2026-02-21,2026-02-21 19:17:59.877054
1350,CUS-00351,JOAQUÍN PIÑA,lourdessalazar@gmail.com,1-482-145-6532,CÉDULA,0092992318,CORPORATIVO,Guayas,Guayaquil,2023-07-19,610,202602,2026-02-21,2026-02-21 19:17:59.877054
1351,CUS-00352,GRACIELA ZAPATA MARRERO,gilbertocaban@gmail.com,632-666-7850x7208,RUC,9665257780001,WEALTH,Manabí,Cuenca,2026-01-02,448,202602,2026-02-21,2026-02-21 19:17:59.877054
1352,CUS-00353,BERNARDO REYNALDO SARABIA GALINDO,nicolaspaz@hotmail.com,01556260602,CÉDULA,0229790112,PYME,Loja,Manta,2024-02-24,737,202602,2026-02-21,2026-02-21 19:17:59.877054
1353,CUS-00354,VÍCTOR MAURICIO GARRIDO,maria-jose19@gmail.com,1-084-668-4550x4892,CÉDULA,5010467906,CORPORATIVO,Loja,Manta,2024-04-28,454,202602,2026-02-21,2026-02-21 19:17:59.877054
1354,CUS-00355,JERÓNIMO VALADEZ NAZARIO,teodoroorta@gmail.com,1-673-899-7563x41085,CÉDULA,4902690640,PYME,Manabí,Cuenca,2021-10-30,977,202602,2026-02-21,2026-02-21 19:17:59.877054
1355,CUS-00356,GERMÁN VELA GASTÉLUM,pugawilfrido@gmail.com,288-431-8848x520,CÉDULA,0082498587,WEALTH,Guayas,Quito,2025-11-10,389,202602,2026-02-21,2026-02-21 19:17:59.877054
1356,CUS-00357,RAMIRO VALDÉS,guillermoibarra@yahoo.com,+89(4)3468105485,CÉDULA,7085822586,PYME,Manabí,Manta,2025-09-30,997,202602,2026-02-21,2026-02-21 19:17:59.877054
1357,CUS-00358,SANDRA JARAMILLO ANAYA,umena@yahoo.com,00174907539,CÉDULA,2218248712,WEALTH,Manabí,Quito,2023-01-21,657,202602,2026-02-21,2026-02-21 19:17:59.877054
1358,CUS-00359,GEORGINA HORACIO MOJICA,eugenia13@gmail.com,1-893-544-9268x3158,RUC,1755873380001,WEALTH,Azuay,Manta,2023-11-20,473,202602,2026-02-21,2026-02-21 19:17:59.877054
1359,CUS-00360,ABRAHAM DOLORES COLLAZO VALLES,cortesbernabe@gmail.com,1-357-126-6110x6273,CÉDULA,1153922257,WEALTH,Loja,Quito,2023-11-01,516,202602,2026-02-21,2026-02-21 19:17:59.877054
1360,CUS-00361,ÁNGELA COLLADO,urobledo@yahoo.com,1-158-698-8649x767,CÉDULA,6339108178,CORPORATIVO,Azuay,Cuenca,2023-08-08,755,202602,2026-02-21,2026-02-21 19:17:59.877054
1361,CUS-00362,AURORA TAMEZ GALVÁN,tellojorge@gmail.com,1-762-282-7728x81377,CÉDULA,3789946930,PYME,Azuay,Guayaquil,2023-10-27,908,202602,2026-02-21,2026-02-21 19:17:59.877054
1362,CUS-00363,LOURDES RENDÓN,dmanzanares@yahoo.com,+28(5)1961159408,CÉDULA,2426859062,PYME,Manabí,Quito,2022-04-16,928,202602,2026-02-21,2026-02-21 19:17:59.877054
1363,CUS-00364,CRISTINA JOSÉ EDUARDO MARRERO MELÉNDEZ,bustamantecristina@hotmail.com,154-544-7022,CÉDULA,4939445995,RETAIL,Azuay,Guayaquil,2021-07-22,498,202602,2026-02-21,2026-02-21 19:17:59.877054
1364,CUS-00365,ING. ARTURO ÁVILA,salvador03@yahoo.com,1-604-432-7018x5106,RUC,7787190911001,RETAIL,Loja,Quito,2024-09-18,785,202602,2026-02-21,2026-02-21 19:17:59.877054
1365,CUS-00366,CRISTINA SERAFÍN ARROYO,auroraguzman@yahoo.com,949.756.7922x877,CÉDULA,2961058252,RETAIL,Azuay,Quito,2023-10-10,832,202602,2026-02-21,2026-02-21 19:17:59.877054
